t,p_trixi_0_9_0_0_,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,p_trixi_0_0_0_9_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,p_trixi_0_65_0_65_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_
3.950000000000e-01,-1.936590166366e-08,-5.935619141790e-08,-4.460955068387e-08,4.604868934775e-11,-1.358111732976e-08,2.905666128667e-07,-3.063136248291e-13,-2.420844997563e-08,-1.680417875740e-07
4.000000000000e-01,-2.745859243967e-08,-6.672127916890e-08,-6.573253577886e-08,5.150199598062e-11,-1.461552237928e-08,3.134448710407e-07,-5.110584398488e-13,-2.626852252870e-08,-1.371964399422e-07
4.050000000000e-01,-3.767843305377e-08,-7.501333479290e-08,-8.759334838993e-08,5.266509899309e-11,-1.582742074467e-08,3.338450997457e-07,-9.816726668106e-13,-2.850508336068e-08,-1.038098077085e-07
4.100000000000e-01,-5.039171873985e-08,-8.433102882605e-08,-1.099038471427e-07,4.763705866115e-11,-1.722701195422e-08,3.513332849587e-07,-1.865817458887e-12,-3.093502527344e-08,-6.828561524593e-08
4.150000000000e-01,-6.604595140678e-08,-9.477536195090e-08,-1.323818484989e-07,3.434942209098e-11,-1.882274674523e-08,3.655142089886e-07,-3.344751338126e-12,-3.357966649305e-08,-3.106997646296e-08
4.200000000000e-01,-8.602220107254e-08,-1.064561285362e-07,-1.547854929075e-07,8.328937212099e-12,-2.061831432288e-08,3.760408142785e-07,-5.841942654470e-12,-3.646300356256e-08,7.358982551618e-09
4.250000000000e-01,-1.113619691422e-07,-1.195164436799e-07,-1.769647470361e-07,-3.232084530503e-11,-2.261410852405e-08,3.826223168140e-07,-9.670599062616e-12,-3.961464938555e-08,4.650242492611e-08
4.300000000000e-01,-1.432224606454e-07,-1.341789181035e-07,-1.989373939095e-07,-8.792767443731e-11,-2.480517307684e-08,3.850308525725e-07,-1.505030782193e-11,-4.306893686713e-08,8.585262795420e-08
4.350000000000e-01,-1.835597773819e-07,-1.508361207322e-07,-2.210004846543e-07,-1.589346356485e-10,-2.718374968629e-08,3.831064010166e-07,-2.227391297857e-11,-4.686956258169e-08,1.249049675362e-07
4.400000000000e-01,-2.349097465593e-07,-1.701912672163e-07,-2.438918302744e-07,-2.447929494157e-10,-2.973550577746e-08,3.767598704492e-07,-3.162934060460e-11,-5.106740251193e-08,1.631696419386e-07
4.450000000000e-01,-3.004800727644e-07,-1.934879267738e-07,-2.690216126672e-07,-3.437805316836e-10,-3.244360273150e-08,3.659742418628e-07,-4.339623163220e-11,-5.572683085097e-08,2.001827551825e-07
4.500000000000e-01,-3.892565306213e-07,-2.228478232855e-07,-2.988009486092e-07,-4.527622508097e-10,-3.528600552299e-08,3.508037520018e-07,-5.840715209009e-11,-6.092539268581e-08,2.355163938294e-07
4.550000000000e-01,-5.077961720900e-07,-2.617591624596e-07,-3.371019637451e-07,-5.615248821964e-10,-3.823661996565e-08,3.313711701539e-07,-7.680002589331e-11,-6.675731524167e-08,2.687873661836e-07
4.600000000000e-01,-6.630725887837e-07,-3.157657498532e-07,-3.898926350155e-07,-6.597106538133e-10,-4.126646698404e-08,3.078632798640e-07,-9.883802884840e-11,-7.333772568510e-08,2.996643267054e-07
4.650000000000e-01,-8.653162242020e-07,-3.934050812949e-07,-4.661005125369e-07,-7.356574102435e-10,-4.434303204898e-08,2.805247248808e-07,-1.252400631262e-10,-8.080400609019e-08,3.278730739261e-07
4.700000000000e-01,-1.126838232674e-06,-5.074726384782e-07,-5.787712977218e-07,-7.760093092819e-10,-4.743154520762e-08,2.496504352006e-07,-1.571103620966e-10,-8.932090804558e-08,3.531998787870e-07
4.750000000000e-01,-1.462279702035e-06,-6.766818569485e-07,-7.465990343016e-07,-7.659421946745e-10,-5.049621048295e-08,2.155768895985e-07,-1.960679446510e-10,-9.908259485170e-08,3.754927748884e-07
4.800000000000e-01,-1.913875345220e-06,-9.278166319704e-07,-9.959174982169e-07,-6.718235567501e-10,-5.349997869356e-08,1.786724723387e-07,-2.476368709236e-10,-1.103152927145e-07,3.946608229817e-07
4.850000000000e-01,-2.503265044190e-06,-1.298479039469e-06,-1.363254203871e-06,-4.812894672275e-10,-5.640694666240e-08,1.393272440604e-07,-3.172240036188e-10,-1.232797144103e-07,4.106714403504e-07
4.900000000000e-01,-3.257127728681e-06,-1.840547087377e-06,-1.898563248350e-06,-1.868022276193e-10,-5.918289299950e-08,9.794237790155e-08,-4.123216804860e-10,-1.382700361635e-07,4.235459557679e-07
