t,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,error_0_9_0_0_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,error_0_0_0_9_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_,error_0_65_0_65_
1.700000000000e-01,-1.446843027510e-10,2.377059994519e-09,-2.521744297270e-09,1.546700021244e-10,-5.038417935708e-09,5.193087937833e-09,-1.496157975793e-10,1.302034094323e-10,-2.798192070116e-10
1.750000000000e-01,-1.781309546405e-10,2.926037887147e-09,-3.104168841787e-09,1.553836318039e-10,-6.180629298817e-09,6.336012930621e-09,-1.800612220074e-10,-8.660493699060e-11,-9.345628501683e-11
1.800000000000e-01,-2.180735041256e-10,3.579347522536e-09,-3.797421026661e-09,1.496114406460e-10,-7.528364235186e-09,7.677975675832e-09,-2.155399521846e-10,-4.109592365187e-10,1.954192843341e-10
1.850000000000e-01,-2.653427855915e-10,4.351627345182e-09,-4.616970130773e-09,1.353821407762e-10,-9.105743896594e-09,9.241126037370e-09,-2.567484253971e-10,-8.742246338477e-10,6.174762084507e-10
1.900000000000e-01,-3.204601852717e-10,5.258482628954e-09,-5.578942814225e-09,1.106825086545e-10,-1.093673519003e-08,1.104741769868e-08,-3.042484375336e-10,-1.513636200888e-09,1.209387763354e-09
1.950000000000e-01,-3.841943182211e-10,6.316310787782e-09,-6.700505106003e-09,7.304543608371e-11,-1.304429627746e-08,1.311734171355e-08,-3.587055870432e-10,-2.372677674073e-09,2.013972087030e-09
2.000000000000e-01,-4.573300510019e-10,7.542083939258e-09,-7.999413990260e-09,2.012934293150e-11,-1.544936912267e-08,1.546949846560e-08,-4.208618747137e-10,-3.501340370010e-09,3.080478495296e-09
2.050000000000e-01,-5.406975694522e-10,8.953069477533e-09,-9.493767046986e-09,-5.095595044750e-11,-1.816969662044e-08,1.811874067000e-08,-4.915577437210e-10,-4.956185481452e-09,4.464627737731e-09
2.100000000000e-01,-6.352160125877e-10,1.056647849518e-08,-1.120169450776e-08,-1.427533568279e-10,-2.121846893560e-08,2.107571557878e-08,-5.715689512468e-10,-6.800145094672e-09,6.228576143425e-09
2.150000000000e-01,-7.423957569993e-10,1.239904440838e-08,-1.314144016538e-08,-2.580425025346e-10,-2.460282569113e-08,2.434478318859e-08,-6.618673149282e-10,-9.102021492648e-09,8.440154177719e-09
2.200000000000e-01,-8.634413034292e-10,1.446653831407e-08,-1.532997961750e-08,-3.991864275503e-10,-2.832224727337e-08,2.792306084582e-08,-7.630642211869e-10,-1.193565540386e-08,1.117259118267e-08
2.250000000000e-01,-1.000690789852e-09,1.678321327260e-08,-1.778390406245e-08,-5.687486289879e-10,-3.236686662274e-08,3.179811799375e-08,-8.763337681893e-10,-1.537870775262e-08,1.450237398444e-08
2.300000000000e-01,-1.156240134578e-09,1.936117086834e-08,-2.051741100292e-08,-7.685640259524e-10,-3.671574967429e-08,3.594718564834e-08,-1.002427274462e-09,-1.951100689803e-08,1.850857962357e-08
2.350000000000e-01,-1.332817519570e-09,2.220965819632e-08,-2.354247571589e-08,-1.000291602227e-09,-4.133521361571e-08,4.033492201348e-08,-1.142370953499e-09,-2.441245460830e-08,2.327008365480e-08
2.400000000000e-01,-1.533300333193e-09,2.533432052204e-08,-2.686762085523e-08,-1.264694515148e-09,-4.617725885753e-08,4.491256434238e-08,-1.297050624830e-09,-3.016054150036e-08,2.886349087553e-08
2.450000000000e-01,-1.761222060663e-09,2.873637090798e-08,-3.049759296864e-08,-1.562426710265e-09,-5.117818274711e-08,4.961575603685e-08,-1.467696753932e-09,-3.682738435105e-08,3.535968759712e-08
2.500000000000e-01,-2.019978158927e-09,3.241174194452e-08,-3.443172010345e-08,-1.893309076114e-09,-5.625747664272e-08,5.436416756660e-08,-1.655742324606e-09,-4.447646511415e-08,4.282072278954e-08
2.550000000000e-01,-2.311957108342e-09,3.635017820143e-08,-3.866213530977e-08,-2.255423094687e-09,-6.131708875433e-08,5.906166565964e-08,-1.861502951657e-09,-5.315900515332e-08,5.129750220166e-08
2.600000000000e-01,-2.640034650813e-09,4.053432864261e-08,-4.317436329342e-08,-2.646697823963e-09,-6.624114874304e-08,6.359445091908e-08,-2.086278749111e-09,-6.291017970717e-08,6.082390095806e-08
2.650000000000e-01,-3.007106307779e-09,4.493883811311e-08,-4.794594442089e-08,-3.064615701287e-09,-7.089623594373e-08,6.783162024244e-08,-2.331595471922e-09,-7.374524214131e-08,7.141364666939e-08
2.700000000000e-01,-3.416345861831e-09,4.952946022907e-08,-5.294580609091e-08,-3.505517017529e-09,-7.513227345390e-08,7.162675643637e-08,-2.599532785558e-09,-8.565568688129e-08,8.305615409574e-08
2.750000000000e-01,-3.868484990229e-09,5.426222801964e-08,-5.813071300987e-08,-3.964002885892e-09,-7.878411220713e-08,7.482010932123e-08,-2.890264566769e-09,-9.860562734926e-08,9.571536278249e-08
2.800000000000e-01,-4.366422591438e-09,5.908271935452e-08,-6.344914194596e-08,-4.435197846952e-09,-8.167384371988e-08,7.723864587293e-08,-3.206219190127e-09,-1.125285777781e-07,1.093223585879e-07
2.850000000000e-01,-4.912143565893e-09,6.392545037407e-08,-6.883759393996e-08,-4.912619923874e-09,-8.361386453892e-08,7.870124461505e-08,-3.548371799435e-09,-1.273247977866e-07,1.237764259872e-07
2.900000000000e-01,-5.509376040525e-09,6.871344072203e-08,-7.422281676255e-08,-5.390319475002e-09,-8.441069277911e-08,7.902037330411e-08,-3.918998624849e-09,-1.428593607060e-07,1.389403620811e-07
2.950000000000e-01,-6.162382774877e-09,7.335800447513e-08,-7.952038725001e-08,-5.861459484055e-09,-8.386949683236e-08,7.800803734830e-08,-4.319516539177e-09,-1.589611277653e-07,1.546416112261e-07
3.000000000000e-01,-6.878615507679e-09,7.775881930618e-08,-8.463743481386e-08,-6.319735254443e-09,-8.179925779981e-08,7.547952254537e-08,-4.752774195580e-09,-1.754227894244e-07,1.706700152288e-07
3.050000000000e-01,-7.666509699705e-09,8.180432536117e-08,-8.947083506088e-08,-6.759300878520e-09,-7.801846672474e-08,7.125916584622e-08,-5.220563486650e-09,-1.920020742013e-07,1.867815107147e-07
3.100000000000e-01,-8.537712931659e-09,8.537250946753e-08,-9.391022239919e-08,-7.174641346623e-09,-7.236122724300e-08,6.518658589638e-08,-5.725543331370e-09,-2.084241932728e-07,2.026986499414e-07
