t,p_dibem_0_4_0_0_,p_exact_0_4_0_0_,error_0_4_0_0_,p_dibem_0_7_0_0_,p_exact_0_7_0_0_,error_0_7_0_0_,p_dibem_0_5_0_5_,p_exact_0_5_0_5_,error_0_5_0_5_
8.400000000000e-01,1.914589343764e-02,-3.841781349366e-03,2.298767478701e-02,-9.191964950036e-03,-1.409898288512e-02,4.907017935080e-03,-4.746801312008e-03,-3.377512975071e-03,-1.369288336938e-03
8.500000000000e-01,1.620378157684e-02,-5.082309507026e-03,2.128609108386e-02,-8.960416775196e-03,-1.423826565704e-02,5.277848881842e-03,-5.347041560137e-03,-4.363978191164e-03,-9.830633689726e-04
8.600000000000e-01,1.298982628102e-02,-5.831277680399e-03,1.882110396141e-02,-8.535169039052e-03,-1.371771916764e-02,5.182550128590e-03,-5.947251743174e-03,-5.510316139585e-03,-4.369356035885e-04
8.700000000000e-01,9.584682767842e-03,-6.171498717481e-03,1.575618148532e-02,-7.907687634946e-03,-1.244857643794e-02,4.540888802997e-03,-6.532527419408e-03,-6.794307823148e-03,2.617804037399e-04
8.800000000000e-01,6.071944594435e-03,-6.192273763458e-03,1.226421835789e-02,-7.073981358304e-03,-1.039023978821e-02,3.316258429903e-03,-7.086037652966e-03,-8.172870011205e-03,1.086832358239e-03
8.900000000000e-01,2.535612252013e-03,-5.980347239860e-03,8.515959491873e-03,-6.035047698656e-03,-7.562460974068e-03,1.527413275412e-03,-7.589271240416e-03,-9.579470949227e-03,1.990199708811e-03
9.000000000000e-01,-9.423127980084e-04,-5.613535753639e-03,4.671222955631e-03,-4.797200747920e-03,-4.052096280933e-03,-7.451044669876e-04,-8.022376591225e-03,-1.092373499075e-02,2.901358399525e-03
9.100000000000e-01,-4.284052573263e-03,-5.157002564555e-03,8.729499912919e-04,-3.372260979069e-03,-1.271303315821e-05,-3.359547945911e-03,-8.364591185745e-03,-1.209401766053e-02,3.729426474789e-03
9.200000000000e-01,-7.417987457432e-03,-4.661827381239e-03,-2.756160076193e-03,-1.777595539351e-03,4.343792027462e-03,-6.121387566813e-03,-8.594755689347e-03,-1.296347986299e-02,4.368724173643e-03
9.300000000000e-01,-1.028027380629e-02,-4.165340057050e-03,-6.114933749245e-03,-3.598922522435e-05,8.763262542434e-03,-8.799251767658e-03,-8.691931751130e-03,-1.339976093852e-02,4.707829187387e-03
