t,p_trixi_0_4_0_0_,p_dibem_0_4_0_0_,p_exact_0_4_0_0_,p_trixi_0_7_0_0_,p_dibem_0_7_0_0_,p_exact_0_7_0_0_,p_trixi_0_5_0_5_,p_dibem_0_5_0_5_,p_exact_0_5_0_5_
9.300000000000e-01,-4.588734796810e-03,-1.661691512775e-02,-3.483803698000e-03,-3.836485666602e-03,-8.189698166579e-03,-1.274797803276e-02,-9.514808213225e-03,-8.208461760946e-03,-1.097584908161e-02
9.400000000000e-01,-3.977727348595e-03,-1.819079093741e-02,-3.070201816014e-03,-1.455253840516e-04,-8.108974405771e-03,-1.326097975118e-02,-6.679909338526e-03,-7.519430681688e-03,-8.583812513732e-03
9.500000000000e-01,-3.429349436879e-03,-1.927177148513e-02,-2.705372853045e-03,3.825298611874e-03,-7.864604213059e-03,-1.323944601202e-02,-3.228995042251e-03,-6.597833666404e-03,-5.490261092106e-03
9.600000000000e-01,-2.963063367958e-03,-1.985118283893e-02,-2.388453422637e-03,7.881360333136e-03,-7.445403770221e-03,-1.257652701831e-02,7.218442667201e-04,-5.439862308976e-03,-1.814575304581e-03
9.700000000000e-01,-2.580087295141e-03,-1.993221786963e-02,-2.115951612458e-03,1.178049369997e-02,-6.843772830446e-03,-1.119994706364e-02,4.949289025824e-03,-4.048177148474e-03,2.263255242118e-03
9.800000000000e-01,-2.269504182002e-03,-1.952914107137e-02,-1.883028958793e-03,1.531664634704e-02,-6.056231370808e-03,-9.085774374764e-03,9.208882264110e-03,-2.432567126289e-03,6.514877782531e-03
9.900000000000e-01,-2.020919047431e-03,-1.866634226463e-02,-1.684397850389e-03,1.829345093385e-02,-5.083854947950e-03,-6.268634443719e-03,1.325833840732e-02,-6.104088131631e-04,1.068254747215e-02
1.000000000000e+00,-1.823303901804e-03,-1.737728407239e-02,-1.514896314211e-03,2.048084976201e-02,-3.932625134952e-03,-2.846372338422e-03,1.679611743501e-02,1.393072129724e-03,1.450278273917e-02
1.010000000000e+00,-1.659273024882e-03,-1.570340568458e-02,-1.369814053449e-03,2.182737741538e-02,-2.613639253771e-03,1.022255835161e-03,1.963797361228e-02,3.544813050938e-03,1.773182015070e-02
1.020000000000e+00,-1.519074470462e-03,-1.369301955193e-02,-1.245041295422e-03,2.228142940342e-02,-1.143182928961e-03,5.127380098601e-03,2.162592768254e-02,5.804179768605e-03,2.016957614940e-02
1.030000000000e+00,-1.396125319091e-03,-1.140024900135e-02,-1.137101651047e-03,2.177992262236e-02,4.573495156719e-04,9.224721069197e-03,2.257942166424e-02,8.123543853662e-03,2.167894703738e-02
1.040000000000e+00,-1.284579695090e-03,-8.883996435608e-03,-1.043116617064e-03,2.043684601158e-02,2.161693590920e-03,1.305751100575e-02,2.251409946239e-02,1.044916034332e-02,2.219792761522e-02
1.050000000000e+00,-1.181896549735e-03,-6.206962865846e-03,-9.607358184915e-04,1.839031697780e-02,3.939118391478e-03,1.638102849365e-02,2.150700247891e-02,1.272233783157e-02,2.174309171127e-02
1.060000000000e+00,-1.087523450632e-03,-3.434692693697e-03,-8.880554176681e-04,1.577431302425e-02,5.754992789032e-03,1.898661274338e-02,1.964301318227e-02,1.488089992508e-02,2.040426151419e-02
1.070000000000e+00,-1.001749324585e-03,-6.346279773359e-04,-8.235380425123e-04,1.277615562578e-02,7.571490776400e-03,2.072199170155e-02,1.708670383654e-02,1.686090784773e-02,1.833146389348e-02
1.080000000000e+00,-9.241614392884e-04,2.124870993107e-03,-7.659411281805e-04,9.616373282773e-03,9.348455951021e-03,2.150524886371e-02,1.409605088522e-02,1.859857911450e-02,1.571630719447e-02
1.090000000000e+00,-8.546707544644e-04,4.775545711787e-03,-7.142563512987e-04,6.468553675722e-03,1.104436827677e-02,2.133068664964e-02,1.087839572631e-02,2.003238934305e-02,1.277054370800e-02
1.100000000000e+00,-7.934309379495e-04,7.250387226020e-03,-6.676603443604e-04,3.522711881061e-03,1.261741479320e-02,2.026605141477e-02,7.656973177958e-03,2.110525848175e-02,9.704730999901e-03
1.110000000000e+00,-7.387556419405e-04,9.484849612003e-03,-6.254755937534e-04,9.040593836010e-04,1.402662411748e-02,1.844184654709e-02,4.630545874598e-03,2.176675998916e-02,6.709586973967e-03
1.120000000000e+00,-6.894107420363e-04,1.141823549505e-02,-5.871399143459e-04,-1.303055777633e-03,1.523304646810e-02,1.603455088312e-02,1.933530132503e-03,2.197527818116e-02,3.941951778204e-03
1.130000000000e+00,-6.443420509462e-04,1.299518352223e-02,-5.521828308753e-04,-3.021373321864e-03,1.620092088772e-02,1.324629760324e-02,-3.140973841783e-04,2.170001002803e-02,1.516383081555e-03
1.140000000000e+00,-6.023366151115e-04,1.416726514104e-02,-5.202073590951e-04,-4.237497854552e-03,1.689882729210e-02,1.028384966489e-02,-2.060043923836e-03,2.092275434378e-02,-4.975040985048e-04
1.150000000000e+00,-5.625267467951e-04,1.489465319930e-02,-4.908759291953e-04,-5.000480424136e-03,1.730073780961e-02,7.339521745485e-03,-3.329567726291e-03,1.963936763933e-02,-2.072629710432e-03
1.160000000000e+00,-5.246248934562e-04,1.514778467768e-02,-4.638994528581e-04,-5.354401133541e-03,1.738699879216e-02,4.576123986049e-03,-4.152080021447e-03,1.786083193169e-02,-3.218201533336e-03
1.170000000000e+00,-4.888886809545e-04,1.490897424847e-02,-4.390287660932e-04,-5.346109720761e-03,1.714514147039e-02,2.117181649984e-03,-4.562043830992e-03,1.561386208029e-02,-3.971124797585e-03
1.180000000000e+00,-4.555472612363e-04,1.417385195564e-02,-4.160478694393e-04,-5.090853446829e-03,1.657052076671e-02,4.278714073511e-05,-4.675701510130e-03,1.294098840252e-02,-4.386560160204e-03
1.190000000000e+00,-4.251059615642e-04,1.295256057362e-02,-3.947685348687e-04,-4.664777071199e-03,1.566676665006e-02,-1.609372843112e-03,-4.568208858416e-03,9.900083785856e-03,-4.528901781762e-03
