t,p_trixi_0_9_0_0_,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,p_trixi_0_0_0_9_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,p_trixi_0_65_0_65_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_
4.500000000000e-01,-3.892565306213e-07,-4.810714272628e-07,-2.988009486092e-07,-4.527622508097e-10,5.346096643993e-09,3.508037520018e-07,-5.840715209009e-11,1.330452701276e-09,2.355163938294e-07
4.550000000000e-01,-5.077961720900e-07,-7.075311495295e-07,-3.371019637451e-07,-5.615248821964e-10,1.459663520731e-09,3.313711701539e-07,-7.680002589331e-11,1.259161840817e-09,2.687873661836e-07
4.600000000000e-01,-6.630725887837e-07,-1.030862750032e-06,-3.898926350155e-07,-6.597106538133e-10,-3.496043369150e-09,3.078632798640e-07,-9.883802884840e-11,1.016033173463e-09,2.996643267054e-07
4.650000000000e-01,-8.653162242020e-07,-1.486433052837e-06,-4.661005125369e-07,-7.356574102435e-10,-9.351808496385e-09,2.805247248808e-07,-1.252400631262e-10,5.262592460387e-10,3.278730739261e-07
4.700000000000e-01,-1.126838232674e-06,-2.120303190288e-06,-5.787712977218e-07,-7.760093092819e-10,-1.581382505565e-08,2.496504352006e-07,-1.571103620966e-10,-3.062147479788e-10,3.531998787870e-07
4.750000000000e-01,-1.462279702035e-06,-2.991838202397e-06,-7.465990343016e-07,-7.659421946745e-10,-2.245793870184e-08,2.155768895985e-07,-1.960679446510e-10,-1.599340693483e-09,3.754927748884e-07
4.800000000000e-01,-1.913875345220e-06,-4.176808139190e-06,-9.959174982169e-07,-6.718235567501e-10,-2.873649202030e-08,1.786724723387e-07,-2.476368709236e-10,-3.498745864525e-09,3.946608229817e-07
4.850000000000e-01,-2.503265044190e-06,-5.771018111781e-06,-1.363254203871e-06,-4.812894672275e-10,-3.399700532451e-08,1.393272440604e-07,-3.172240036188e-10,-6.180368615999e-09,4.106714403504e-07
4.900000000000e-01,-3.257127728681e-06,-7.894516918090e-06,-1.898563248350e-06,-1.868022276193e-10,-3.751051170563e-08,9.794237790155e-08,-4.123216804860e-10,-9.848966251848e-09,4.235459557679e-07
4.950000000000e-01,-4.215070782177e-06,-1.069642930238e-05,-2.669254256320e-06,2.188196728700e-10,-3.852137959646e-08,5.491960385724e-08,-5.441404361996e-10,-1.474336328291e-08,4.333536150175e-07
5.000000000000e-01,-5.425133875537e-06,-1.436042005816e-05,-3.765155356121e-06,7.368641658760e-10,-3.630150193539e-08,1.065089005061e-08,-7.275956110551e-10,-2.112963872914e-08,4.402043141161e-07
5.050000000000e-01,-6.945167735904e-06,-1.911081575690e-05,-5.304555725886e-06,1.361460329714e-09,-3.022272427573e-08,-3.449136477265e-08,-9.819307755014e-10,-2.929816116612e-08,4.442403720321e-07
5.100000000000e-01,-8.956007659821e-06,-2.521935511099e-05,-7.441461533335e-06,2.084500339191e-09,-1.983479952214e-08,-8.016337301473e-08,-1.363656325529e-09,-3.955487092414e-08,4.456276693388e-07
5.150000000000e-01,-1.153981101356e-05,-3.301252577078e-05,-1.037419890520e-05,2.839777903034e-09,-4.943053243322e-09,-1.260580281313e-07,-1.911008295912e-09,-5.220173483870e-08,4.445464750258e-07
5.200000000000e-01,-1.482137734825e-05,-4.287941580678e-05,-1.435552616868e-05,3.562039139415e-09,1.431306394570e-08,-1.719118327859e-07,-2.674552912168e-09,-6.751541540156e-08,4.411822551581e-07
5.250000000000e-01,-1.898011336659e-05,-5.527994836980e-05,-1.970438894605e-05,4.174165161233e-09,3.739634430720e-08,-2.175105023768e-07,-3.723955745004e-09,-8.571112924805e-08,4.357166980545e-07
5.300000000000e-01,-2.423621527585e-05,-7.075333864605e-05,-2.681936351251e-05,4.583480674226e-09,6.332560969118e-08,-2.626930724576e-07,-5.145126230193e-09,-1.068961354126e-07,4.283191042275e-07
5.350000000000e-01,-3.085643943987e-05,-8.992655245866e-05,-3.619382473255e-05,4.682003768367e-09,9.065857083722e-08,-3.073543988433e-07,-7.042456885476e-09,-1.310062129112e-07,4.191381767147e-07
5.400000000000e-01,-3.969016367277e-05,-1.135224821750e-04,-4.843290340503e-05,4.202800055949e-09,1.175100234525e-07,-3.514459725280e-07,-9.736919347840e-09,-1.577247342433e-07,4.082940995299e-07
5.450000000000e-01,-5.105789792119e-05,-1.423675040616e-04,-6.427211259730e-05,3.037342582317e-09,1.416155099486e-07,-3.949749549526e-07,-1.336815412792e-08,-1.863773885052e-07,3.958706037073e-07
