t,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,error_0_9_0_0_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,error_0_0_0_9_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_,error_0_65_0_65_
5.200000000000e-01,-4.287941580678e-05,-1.435552616868e-05,-2.852388963809e-05,1.431306394570e-08,-1.719118327859e-07,1.862248967316e-07,-6.751541540156e-08,4.411822551581e-07,-5.086976705597e-07
5.250000000000e-01,-5.527994836980e-05,-1.970438894605e-05,-3.557555942375e-05,3.739634430720e-08,-2.175105023768e-07,2.549068466840e-07,-8.571112924805e-08,4.357166980545e-07,-5.214278273026e-07
5.300000000000e-01,-7.075333864605e-05,-2.681936351251e-05,-4.393397513354e-05,6.332560969118e-08,-2.626930724576e-07,3.260186821488e-07,-1.068961354126e-07,4.283191042275e-07,-5.352152396401e-07
5.350000000000e-01,-8.992655245866e-05,-3.619382473255e-05,-5.373272772610e-05,9.065857083722e-08,-3.073543988433e-07,3.980129696805e-07,-1.310062129112e-07,4.191381767147e-07,-5.501443896259e-07
5.400000000000e-01,-1.135224821750e-04,-4.843290340503e-05,-6.508957877001e-05,1.175100234525e-07,-3.514459725280e-07,4.689559959805e-07,-1.577247342433e-07,4.082940995299e-07,-5.660188337733e-07
5.450000000000e-01,-1.423675040616e-04,-6.427211259730e-05,-7.809539146427e-05,1.416155099486e-07,-3.949749549526e-07,5.365904649011e-07,-1.863773885052e-07,3.958706037073e-07,-5.822479922125e-07
5.500000000000e-01,-1.773980120949e-04,-8.459725975709e-05,-9.280075233784e-05,1.604408280620e-07,-4.380013667266e-07,5.984421947887e-07,-2.158041039216e-07,3.819064955014e-07,-5.977105994230e-07
5.550000000000e-01,-2.196654647738e-04,-1.104652400131e-04,-1.092002247607e-04,1.713418705872e-07,-4.806334534225e-07,6.519753240097e-07,-2.442040575397e-07,3.663858558845e-07,-6.105899134242e-07
5.600000000000e-01,-2.703394100339e-04,-1.431252655382e-04,-1.272141444957e-04,1.717754941840e-07,-5.230213189809e-07,6.947968131649e-07,-2.689460585305e-07,3.492257962574e-07,-6.181718547879e-07
5.650000000000e-01,-3.307079182789e-04,-1.840395822970e-04,-1.466683359819e-04,1.595510276849e-07,-5.653489374947e-07,7.248999651796e-07,-2.863522133871e-07,3.302602640555e-07,-6.166124774426e-07
5.700000000000e-01,-4.021747926316e-04,-2.349022594422e-04,-1.672725331894e-04,1.331144539212e-07,-6.078247279241e-07,7.409391818453e-07,-2.914465885478e-07,3.092179352741e-07,-6.006645238219e-07
5.750000000000e-01,-4.862529094894e-04,-2.976546703968e-04,-1.885982390925e-04,9.184606693554e-08,-6.506710256896e-07,7.425170926251e-07,-2.776795773407e-07,2.856916848427e-07,-5.633712621834e-07
5.800000000000e-01,-5.845530097253e-04,-3.744961580181e-04,-2.100568517072e-04,3.635659539048e-08,-6.941129093574e-07,7.304695047479e-07,-2.366204852399e-07,2.590964504127e-07,-4.957169356525e-07
5.850000000000e-01,-6.987672981748e-04,-4.678875999110e-04,-2.308796982638e-04,-3.125186225363e-08,-7.383668844725e-07,7.071150222189e-07,-1.576386194075e-07,2.286115026987e-07,-3.862501221062e-07
5.900000000000e-01,-8.306472263942e-04,-5.805451691503e-04,-2.501020572438e-04,-1.071865581471e-07,-7.836300036932e-07,6.764434455461e-07,-2.758052901394e-08,1.931022182411e-07,-2.206827472550e-07
5.950000000000e-01,-9.819748954162e-04,-7.154219192623e-04,-2.665529761539e-04,-1.858566090092e-07,-8.300701596836e-07,6.442135506744e-07,1.695437213863e-07,1.510153302947e-07,1.852839109160e-08
6.000000000000e-01,-1.154527638082e-03,-8.756748390695e-04,-2.788527990126e-04,-2.598944572618e-07,-8.778183832316e-07,6.179239259698e-07,4.528357538591e-07,1.002402153233e-07,3.525955385357e-07
6.050000000000e-01,-1.350035452515e-03,-1.064614423773e-03,-2.854210287420e-04,-3.203338832704e-07,-9.269639073467e-07,6.066300240763e-07,8.447186259677e-07,3.792719771296e-08,8.067914282547e-07
6.100000000000e-01,-1.570131141474e-03,-1.285633957103e-03,-2.844971843709e-04,-3.569707337861e-07,-9.775526880685e-07,6.205819542824e-07,1.371047944186e-06,-3.974779127634e-08,1.410795735462e-06
6.150000000000e-01,-1.816293235421e-03,-1.542116718403e-03,-2.741765170179e-04,-3.589310188223e-07,-1.029590100465e-06,6.706590816431e-07,2.061072033413e-06,-1.378849625406e-07,2.198956995953e-06
6.200000000000e-01,-2.089782004757e-03,-1.837319952849e-03,-2.524620519081e-04,-3.154515480357e-07,-1.083048441513e-06,7.675968934775e-07,2.947193091824e-06,-2.632443366141e-07,3.210437428438e-06
6.250000000000e-01,-2.391569162994e-03,-2.174234652046e-03,-2.173345109482e-04,-2.168609262335e-07,-1.137879517983e-06,9.210185917497e-07,4.064475403102e-06,-4.247293673379e-07,4.489204770440e-06
6.300000000000e-01,-2.722262193581e-03,-2.555421354351e-03,-1.668408392301e-04,-5.576532667590e-08,-1.194032270774e-06,1.138266944098e-06,5.449809277598e-06,-6.339906548140e-07,6.083799932412e-06
