t,p_dibem_0_9_0_0_,p_exact_0_9_0_0_,error_0_9_0_0_,p_dibem_0_0_0_9_,p_exact_0_0_0_9_,error_0_0_0_9_,p_dibem_0_65_0_65_,p_exact_0_65_0_65_,error_0_65_0_65_
2.500000000000e-01,-2.019621254867e-09,3.241174194452e-08,-3.443136319939e-08,-1.892889307858e-09,-5.625747664272e-08,5.436458733486e-08,-1.655338033510e-09,-4.447646511415e-08,4.282112708064e-08
2.550000000000e-01,-2.311697182412e-09,3.635017820143e-08,-3.866187538384e-08,-2.255356636599e-09,-6.131708875433e-08,5.906173211773e-08,-1.861359780561e-09,-5.315900515332e-08,5.129764537276e-08
2.600000000000e-01,-2.639679739709e-09,4.053432864261e-08,-4.317400838232e-08,-2.646596645296e-09,-6.624114874304e-08,6.359455209774e-08,-2.085972045680e-09,-6.291017970717e-08,6.082420766149e-08
2.650000000000e-01,-3.007762577963e-09,4.493883811311e-08,-4.794660069107e-08,-3.064950430311e-09,-7.089623594373e-08,6.783128551342e-08,-2.332056476487e-09,-7.374524214131e-08,7.141318566482e-08
2.700000000000e-01,-3.416258647249e-09,4.952946022907e-08,-5.294571887632e-08,-3.505405274889e-09,-7.513227345390e-08,7.162686817901e-08,-2.599242561735e-09,-8.565568688129e-08,8.305644431956e-08
2.750000000000e-01,-3.868639766809e-09,5.426222801964e-08,-5.813086778645e-08,-3.964311466770e-09,-7.878411220713e-08,7.481980074036e-08,-2.890517841919e-09,-9.860562734926e-08,9.571510950734e-08
2.800000000000e-01,-4.366401813106e-09,5.908271935452e-08,-6.344912116762e-08,-4.435099853572e-09,-8.167384371988e-08,7.723874386631e-08,-3.206051145655e-09,-1.125285777781e-07,1.093225266324e-07
2.850000000000e-01,-4.911943694789e-09,6.392545037407e-08,-6.883739406886e-08,-4.912533666754e-09,-8.361386453892e-08,7.870133087217e-08,-3.548135566046e-09,-1.273247977866e-07,1.237766622206e-07
2.900000000000e-01,-5.508917648328e-09,6.871344072203e-08,-7.422235837036e-08,-5.390001948175e-09,-8.441069277911e-08,7.902069083094e-08,-3.918357094989e-09,-1.428593607060e-07,1.389410036110e-07
2.950000000000e-01,-6.162352930011e-09,7.335800447513e-08,-7.952035740514e-08,-5.861346325777e-09,-8.386949683236e-08,7.800815050658e-08,-4.319404928745e-09,-1.589611277653e-07,1.546417228365e-07
3.000000000000e-01,-6.878695232308e-09,7.775881930618e-08,-8.463751453849e-08,-6.319800284106e-09,-8.179925779981e-08,7.547945751571e-08,-4.752635845986e-09,-1.754227894244e-07,1.706701535784e-07
3.050000000000e-01,-7.666316016145e-09,8.180432536117e-08,-8.947064137732e-08,-6.759200953077e-09,-7.801846672474e-08,7.125926577167e-08,-5.220298191273e-09,-1.920020742013e-07,1.867817760100e-07
3.100000000000e-01,-8.537829673431e-09,8.537250946753e-08,-9.391033914096e-08,-7.174663676146e-09,-7.236122724300e-08,6.518656356686e-08,-5.725589317262e-09,-2.084241932728e-07,2.026986039555e-07
3.150000000000e-01,-9.507293970881e-09,8.833212808058e-08,-9.783942205146e-08,-7.561359574442e-09,-6.468359013108e-08,5.712223055664e-08,-6.270540495413e-09,-2.243855742364e-07,2.181150337410e-07
3.200000000000e-01,-1.059343766567e-08,9.054441309934e-08,-1.011378507650e-07,-7.917078373074e-09,-5.486991499203e-08,4.695283661895e-08,-6.859226301335e-09,-2.395588865385e-07,2.326996602371e-07
3.250000000000e-01,-1.181555530847e-08,9.186529589282e-08,-1.036808512013e-07,-8.239748446934e-09,-4.283905013390e-08,3.459930168697e-08,-7.494123263331e-09,-2.535992791344e-07,2.461051558711e-07
3.300000000000e-01,-1.319690261740e-08,9.214817303750e-08,-1.053450756549e-07,-8.530283194214e-09,-2.855010928572e-08,2.001982609151e-08,-8.179353184643e-09,-2.661517013306e-07,2.579723481460e-07
3.350000000000e-01,-1.476221440826e-08,9.124721716374e-08,-1.060094315720e-07,-8.791757964577e-09,-1.200760216254e-08,3.215844197965e-09,-8.919427686660e-09,-2.768591509784e-07,2.679397232918e-07
3.400000000000e-01,-1.653697139706e-08,8.902121299896e-08,-1.055581843960e-07,-9.028625205234e-09,6.734322778846e-09,-1.576294798408e-08,-9.718256755819e-09,-2.853716433821e-07,2.756533866263e-07
3.450000000000e-01,-1.854838311893e-08,8.533787473876e-08,-1.038862578577e-07,-9.248499368137e-09,2.756873142059e-08,-3.681723078873e-08,-1.058134554781e-08,-2.913556257543e-07,2.807742802064e-07
3.500000000000e-01,-2.082322052614e-08,8.007857131435e-08,-1.009017918405e-07,-9.460966622200e-09,5.033403588379e-08,-5.979500250599e-08,-1.151375701330e-08,-2.945035325525e-07,2.829897755392e-07
3.550000000000e-01,-2.339049991971e-08,7.314335129771e-08,-9.653385121742e-08,-9.678026274907e-09,7.481357193343e-08,-8.449159820834e-08,-1.252127480488e-08,-2.945431767401e-07,2.820219019352e-07
3.600000000000e-01,-2.628157033652e-08,6.445612489632e-08,-9.073769523284e-08,-9.914112304396e-09,1.007367454148e-07,-1.106508577192e-07,-1.361087638635e-08,-2.912466584472e-07,2.776357820609e-07
3.650000000000e-01,-2.953003154654e-08,5.396982591742e-08,-8.349985746396e-08,-1.018529543751e-08,1.277818005360e-07,-1.379670959735e-07,-1.478947608805e-08,-2.844384520211e-07,2.696489759331e-07
3.700000000000e-01,-3.317628096067e-08,4.167133790093e-08,-7.484761886160e-08,-1.050942199561e-08,1.555802067744e-07,-1.660896287700e-07,-1.606516307744e-08,-2.740023526302e-07,2.579371895528e-07
3.750000000000e-01,-3.726603487001e-08,2.758592548237e-08,-6.485196035238e-08,-1.090388143890e-08,1.837226188393e-07,-1.946265002782e-07,-1.744460986868e-08,-2.598870122768e-07,2.424424024081e-07
3.800000000000e-01,-4.185578639337e-08,1.178086450675e-08,-5.363665090012e-08,-1.138870753547e-08,2.117663019409e-07,-2.231550094764e-07,-1.893764968015e-08,-2.421098330690e-07,2.231721833888e-07
3.850000000000e-01,-4.701497931084e-08,-5.632096144700e-09,-4.138288316614e-08,-1.198502525641e-08,2.392438365571e-07,-2.512288618135e-07,-2.055628200864e-08,-2.207590198046e-07,2.002027377959e-07
3.900000000000e-01,-5.281892945967e-08,-2.449589747741e-08,-2.832303198226e-08,-1.270954215988e-08,2.656728653055e-07,-2.783824074653e-07,-2.230878564947e-08,-1.959936605296e-07,1.736848748801e-07
3.950000000000e-01,-5.935597612960e-08,-4.460955068387e-08,-1.474642544572e-08,-1.358117815121e-08,2.905666128667e-07,-3.041477910180e-07,-2.420846401887e-08,-1.680417875740e-07,1.438333235551e-07
4.000000000000e-01,-6.672126700372e-08,-6.573253577886e-08,-9.887312248571e-10,-1.461579977201e-08,3.134448710407e-07,-3.280606708127e-07,-2.626879301977e-08,-1.371964399422e-07,1.109276469225e-07
4.050000000000e-01,-7.501323547320e-08,-8.759334838993e-08,1.258011291673e-08,-1.582758015876e-08,3.338450997457e-07,-3.496726799044e-07,-2.850518015673e-08,-1.038098077085e-07,7.530462755174e-08
4.100000000000e-01,-8.433081190448e-08,-1.099038471427e-07,2.557303523823e-08,-1.722720216758e-08,3.513332849587e-07,-3.685604871263e-07,-3.093516359118e-08,-6.828561524593e-08,3.735045165474e-08
4.150000000000e-01,-9.477525549042e-08,-1.323818484989e-07,3.760659300845e-08,-1.882280409465e-08,3.655142089886e-07,-3.843370130832e-07,-3.357974092779e-08,-3.106997646296e-08,-2.509764464830e-09
4.200000000000e-01,-1.064560731809e-07,-1.547854929075e-07,4.832941972662e-08,-2.061844071352e-08,3.760408142785e-07,-3.966592549920e-07,-3.646318797893e-08,7.358982551618e-09,-4.382217053055e-08
4.250000000000e-01,-1.195161000015e-07,-1.769647470361e-07,5.744864703464e-08,-2.261402127484e-08,3.826223168140e-07,-4.052363380888e-07,-3.961454115507e-08,4.650242492611e-08,-8.611696608118e-08
4.300000000000e-01,-1.341790894092e-07,-1.989373939095e-07,6.475830450033e-08,-2.480531584265e-08,3.850308525725e-07,-4.098361684151e-07,-4.306912972565e-08,8.585262795420e-08,-1.289217576799e-07
4.350000000000e-01,-1.508356995369e-07,-2.210004846543e-07,7.016478511743e-08,-2.718334915948e-08,3.831064010166e-07,-4.102897501761e-07,-4.686908674522e-08,1.249049675362e-07,-1.717740542814e-07
4.400000000000e-01,-1.701912628993e-07,-2.438918302744e-07,7.370056737505e-08,-2.973545039131e-08,3.767598704492e-07,-4.064953208405e-07,-5.106747708347e-08,1.631696419386e-07,-2.142371190220e-07
4.450000000000e-01,-1.934880282821e-07,-2.690216126672e-07,7.553358438512e-08,-3.244346479844e-08,3.659742418628e-07,-3.984177066613e-07,-5.572675245721e-08,2.001827551825e-07,-2.559095076397e-07
4.500000000000e-01,-2.228477145416e-07,-2.988009486092e-07,7.595323406766e-08,-3.528569738323e-08,3.508037520018e-07,-3.860894493850e-07,-6.092516481636e-08,2.355163938294e-07,-2.964415586458e-07
4.550000000000e-01,-2.617592048730e-07,-3.371019637451e-07,7.534275887209e-08,-3.823652222493e-08,3.313711701539e-07,-3.696076923788e-07,-6.675732782008e-08,2.687873661836e-07,-3.355446940037e-07
4.600000000000e-01,-3.157659800944e-07,-3.898926350155e-07,7.412665492110e-08,-4.126664725064e-08,3.078632798640e-07,-3.491299271147e-07,-7.333795651319e-08,2.996643267054e-07,-3.730022832186e-07
4.650000000000e-01,-3.934053065068e-07,-4.661005125369e-07,7.269520603011e-08,-4.434317807367e-08,2.805247248808e-07,-3.248679029544e-07,-8.080425205260e-08,3.278730739261e-07,-4.086773259787e-07
4.700000000000e-01,-5.074726445957e-07,-5.787712977218e-07,7.129865312609e-08,-4.743156527285e-08,2.496504352006e-07,-2.970820004734e-07,-8.932074160588e-08,3.531998787870e-07,-4.425206203929e-07
4.750000000000e-01,-6.766823385204e-07,-7.465990343016e-07,6.991669578118e-08,-5.049616845438e-08,2.155768895985e-07,-2.660730580528e-07,-9.908259307769e-08,3.754927748884e-07,-4.745753679661e-07
4.800000000000e-01,-9.278169938409e-07,-9.959174982169e-07,6.810050437601e-08,-5.349998743213e-08,1.786724723387e-07,-2.321724597708e-07,-1.103152503358e-07,3.946608229817e-07,-5.049760733175e-07
4.850000000000e-01,-1.298479038101e-06,-1.363254203871e-06,6.477516576972e-08,-5.640678410022e-08,1.393272440604e-07,-1.957340281606e-07,-1.232794619328e-07,4.106714403504e-07,-5.339509022833e-07
4.900000000000e-01,-1.840547477692e-06,-1.898563248350e-06,5.801577065839e-08,-5.918334747052e-08,9.794237790155e-08,-1.571257253721e-07,-1.382703261033e-07,4.235459557679e-07,-5.618162818712e-07
4.950000000000e-01,-2.624478575807e-06,-2.669254256320e-06,4.477568051292e-08,-6.180075910964e-08,5.491960385724e-08,-1.167203629669e-07,-1.556163437138e-07,4.333536150175e-07,-5.889699587314e-07
5.000000000000e-01,-3.744584042739e-06,-3.765155356121e-06,2.057131338221e-08,-6.423666552949e-08,1.065089005061e-08,-7.488755558010e-08,-1.756740912794e-07,4.402043141161e-07,-6.158784053955e-07
5.050000000000e-01,-5.325436252754e-06,-5.304555725886e-06,-2.088052686845e-08,-6.647905921470e-08,-3.449136477265e-08,-3.198769444205e-08,-1.988218132379e-07,4.442403720321e-07,-6.430621852700e-07
5.100000000000e-01,-7.529543712717e-06,-7.441461533335e-06,-8.808217938259e-08,-6.852953649585e-08,-8.016337301473e-08,1.163383651888e-08,-2.254457986073e-07,4.456276693388e-07,-6.710734679461e-07
5.150000000000e-01,-1.056644063650e-05,-1.037419890520e-05,-1.922417312967e-07,-7.040787215977e-08,-1.260580281313e-07,5.565015597154e-08,-2.559226151910e-07,4.445464750258e-07,-7.004690902168e-07
5.200000000000e-01,-1.470331206418e-05,-1.435552616868e-05,-3.477858955011e-07,-7.215744891704e-08,-1.719118327859e-07,9.975438386888e-08,-2.905935653826e-07,4.411822551581e-07,-7.317758205407e-07
5.250000000000e-01,-2.027725234166e-05,-1.970438894605e-05,-5.728633956083e-07,-7.385082810467e-08,-2.175105023768e-07,1.436596742722e-07,-3.297310567988e-07,4.357166980545e-07,-7.654477548533e-07
5.300000000000e-01,-2.770920117168e-05,-2.681936351251e-05,-8.898376591688e-07,-7.559842179351e-08,-2.626930724576e-07,1.870946506641e-07,-3.734964920619e-07,4.283191042275e-07,-8.018155962894e-07
5.350000000000e-01,-3.751953843460e-05,-3.619382473255e-05,-1.325713702044e-06,-7.755541386194e-08,-3.073543988433e-07,2.297989849813e-07,-4.218858402155e-07,4.191381767147e-07,-8.410240169302e-07
5.400000000000e-01,-5.034522455465e-05,-4.843290340503e-05,-1.912321149620e-06,-7.993075653665e-08,-3.514459725280e-07,2.715152159914e-07,-4.746642025888e-07,4.082940995299e-07,-8.829583021187e-07
